,entmun,x,y,z,x16,y16,z16,dx,dy,dz
0,1001,31.139419305021836,5.817598891883717,0.23786428677795962,33.912226402179634,11.341323603049542,-0.1728871966047808,0.6932017742894496,1.3809311777914561,-0.1026878708456851
1,1002,-0.7181688981926079,-0.6052522467422533,-0.8919407680767939,-0.224036466869101,-0.4347903573894878,-0.833314813360733,0.12353310783087672,0.04261547233819138,0.014656488679015228
2,1003,3.260363724164623,-2.7203854251931734,-1.2135493649544518,4.261693304413059,-2.0666417969368056,-0.052881608184180466,0.25033239506210914,0.16343590706409195,0.2901669391925678
3,1004,-1.9842569968876387,0.24051410966614412,-0.4079732311032653,-1.6501601022192045,-0.0889270903983417,-0.484628454620921,0.08352422366710854,-0.08236030001612145,-0.019163805879413937
4,1005,8.91251500419322,-0.8465734934138959,-2.9454555632472825,11.153631088255205,0.24800393879795066,-2.8758217845707197,0.560279021015496,0.2736443580529616,0.01740844466914071
5,1006,2.632784568903469,-1.9172945037966995,-1.9596749220175202,3.4325751145104966,-1.45219395261437,-2.0043575881143734,0.19994763640175695,0.1162751377955824,-0.01117066652421328
6,1007,3.8415230350638865,-2.9049814735089288,-0.5745811732450379,3.8016247782253374,-1.2985345437578732,-1.1342480705131301,-0.009974564209637271,0.4016117324377639,-0.13991672431702307
7,1008,-1.9195901845244638,0.011630952325224344,-0.04034396333849046,-1.7743235863671745,-0.09034079251432418,-0.04419570894940849,0.03631664953932234,-0.025492936209887133,-0.000962936402729507
8,1009,-1.559242545197755,0.416144155025527,-0.5393696668253496,-2.004739044026186,0.6379218385362883,-0.3540922352371649,-0.11137412470710778,0.05544442087769032,0.04631935789704618
9,1010,-1.7132236725376666,0.18711987896348664,-0.5612618621335069,-1.3929129706314052,-0.17846713795577074,-0.5794332391630563,0.08007767547656536,-0.09139675422981434,-0.004542844257387352
10,1011,2.439584237355969,-0.19476858902947636,-2.0822933131419097,3.1919274508402733,0.880538572629252,-1.775448713388373,0.18808580337107605,0.26882679041468205,0.07671114993838418
11,2001,24.41948328917411,-4.465411080952915,13.597903496950499,29.38685516165477,0.021623727463450645,18.193691281669697,1.2418429681201646,1.1217587021040913,1.1489469461797994
12,2002,30.7343200105644,2.456839842303426,7.762257680723323,35.94283241235477,9.583276089627047,8.779736951069173,1.3021281004475922,1.7816090618309053,0.2543698175864626
13,2003,11.716175054365415,-0.16990595442756218,-3.1316664630466438,12.574918262652064,0.8805627070281783,-3.0579879436952653,0.2146858020716622,0.2626171653639351,0.01841962983784462
14,2004,34.72101212294722,8.861997447570058,-0.12676747835901905,39.851361331090146,15.098475613531813,2.708981103194039,1.282587302035731,1.5591195414904386,0.7089371453882646
15,2005,9.515082607411106,-2.325488291433318,-0.1365498443823844,11.204813516224196,-0.2947405044132892,-1.3219638057834961,0.4224327272032724,0.5076869467550071,-0.2963534903502779
16,3001,8.650149261563353,-8.317609620322713,9.473248791783048,9.327370385670806,-7.203712357439767,8.044838640014618,0.16930528102686315,0.27847431572073655,-0.35710253794210756
17,3002,8.184067052234251,-8.653980347058262,12.09610393994637,9.401969259904924,-4.128444521486669,6.600627755453883,0.30447555191766806,1.1313839563928982,-1.373869046123122
18,3003,22.417909273696335,-2.251383730559631,7.950033933217359,25.5277795291598,4.002968161735842,5.544805402355108,0.7774675638658666,1.5635879730738682,-0.6013071327155628
19,3008,19.799357493248706,2.9232694103993073,3.1813640948290423,22.2112250818305,6.819937530094671,0.8388961707441001,0.602966897145448,0.9741670299238409,-0.5856169810212355
20,3009,3.501321575732409,-3.8853698557224856,3.2603951608621218,3.9527304845788542,-2.9448750964457466,4.978324753700433,0.11285222721161126,0.23512368981918474,0.4294823982095779
